,,,,,,,,,,,,,,,
,"The following list contains top 9933 most frequent Chinese characters based on Jun Da's Modern Chinese Character Frequency List, in the order of decreasing frequency. The number                                          of encounters in the corpus is recalculated into a percentage. The additional and missing information was gathered on HanziDB, Wikidictionary, as well as filled in by hand.",,,,,,,,,,,,,,
,№,Freq.,General standard #,Radical,Encounters,Fraction of   the language,HSK 2.0,HSK 3.0,Stroke count,Character,,,,Meaning,
,9322,9322,,革 177.9,1,"0,000001%",,,18,鞪,mù,mu,fourth,,"99,999684%"
,9323,9323,,革 177.11,1,"0,000001%",,,20,鞺,tāng,tang,first,the sound of drums,"99,999685%"
,9324,9324,,革 177.12,1,"0,000001%",,,21,鞿,jī,ji,first,,"99,999685%"
,9325,9325,,韋 178.10,1,"0,000001%",,,19,韟,gāo,gao,first,,"99,999686%"
,9326,9326,,頁 181.8,1,"0,000001%",,,17,顀,chuí,chui,second,,"99,999686%"
,9327,9327,,風 182.10,1,"0,000001%",,,19,飀,liú,liu,second,soughing of wind; noise,"99,999687%"
,9328,9328,,食 184.3,1,"0,000001%",,,11,飥,tuō,tuo,first,rice cake,"99,999687%"
,9329,9329,,食 184.4,1,"0,000001%",,,12,飪,rèn,ren,fourth,cooked food; cook until well done,"99,999688%"
,9330,9330,,食 184.7,1,"0,000001%",,,15,餒,něi,nei,third,"hungry, starving, famished","99,999688%"
,9331,9331,,食 184.11,1,"0,000001%",,,18,饆,bì,bi,fourth,,"99,999689%"
,9332,9332,,馬 187.4,1,"0,000001%",,,14,馿,lǘ,lü,second,an ass; a donkey,"99,999689%"
,9333,9333,7892,疒 104.11,1,"0,000001%",,,16,癀,huáng,huang,second,jaundice,"99,999690%"
,9334,9334,,馬 187.17,1,"0,000001%",,,27,驦,shuāng,shuang,first,horse,"99,999690%"
,9335,9335,,骨 188.10,1,"0,000001%",,,19,髉,bó,bo,second,,"99,999691%"
,9336,9336,,髟 190.9,1,"0,000001%",,,19,鬉,zōng,zong,first,"disheveled hair, horse's mane","99,999691%"
,9337,9337,,鬲 193.10,1,"0,000001%",,,20,鬸,liù,liu,fourth,,"99,999692%"
,9338,9338,,魚 195.2,1,"0,000001%",,,13,魛,dāo,dao,first,the mullet,"99,999693%"
,9339,9339,,鳥 196.4,1,"0,000001%",,,15,鳷,zhī,zhi,first,jay (Garrulus lidthi),"99,999693%"
,9340,9340,,鳥 196.7,1,"0,000001%",,,18,鵋,jì,ji,fourth,,"99,999694%"
,9341,9341,,鳥 196.7,1,"0,000001%",,,18,鵏,bǔ,bu,third,,"99,999694%"
,9342,9342,,鳥 196.8,1,"0,000001%",,,19,鵨,shū,shu,first,,"99,999695%"
,9343,9343,,鳥 196.8,1,"0,000001%",,,19,鵼,kōng,kong,first,"a fabulous night-bird, grotesque monster","99,999695%"
,9344,9344,,鳥 196.12,1,"0,000001%",,,22,鷵,tú,tu,second,,"99,999696%"
,9345,9345,,鳥 196.12,1,"0,000001%",,,23,鷼,xián,xian,second,,"99,999696%"
,9346,9346,,鳥 196.14,1,"0,000001%",,,25,鸍,mí,mi,second,,"99,999697%"
,9347,9347,,鳥 196.15,1,"0,000001%",,,26,鸓,lěi,lei,third,flying squirrel,"99,999697%"
,9348,9348,,鳥 196.16,1,"0,000001%",,,27,鸖,hè,he,fourth,variant of 鶴,"99,999698%"
,9349,9349,7805,鳥 196.10,1,"0,000001%",,,15,鹠,liú,liu,second,the owl,"99,999698%"
,9350,9350,,黑 203.14,1,"0,000001%",,,26,黶,yǎn,yan,third,"mole, scar, blemish","99,999699%"
,9351,9351,,黽 205.12,1,"0,000001%",,,25,鼉,tuó,tuo,second,"large reptile, water lizard","99,999699%"
,9352,9352,,齒 211.8,1,"0,000001%",,,23,齰,zé,ze,second,to bite,"99,999700%"
,9353,9353,,石 112.8,1,"0,000001%",,,11,碀,chéng,cheng,second,,"99,999700%"
,9354,9354,,石 112.13,1,"0,000001%",,,17,礇,yù,yu,fourth,,"99,999701%"
,9355,9355,,示 113.12,1,"0,000001%",,,16,禪,chán,chan,second,"meditation, contemplation (dhyana); to level ground for altar; abdicate","99,999701%"
,9356,9356,,竹 118.7,1,"0,000001%",,,13,筣,lí,li,second,,"99,999702%"
,9357,9357,,竹 118.8,1,"0,000001%",,,14,箏,zhēng,zheng,first,stringed musical instrument; kite,"99,999702%"
,9358,9358,,米 119.12,1,"0,000001%",,,18,糧,liáng,liang,second,"food, grain, provisions","99,999703%"
,9359,9359,,糸 120.4,1,"0,000001%",,,10,紐,niǔ,niu,third,"knot; button; handle, knob; tie","99,999703%"
,9360,9360,,糸 120.5,1,"0,000001%",,,11,紳,shēn,shen,first,"girdle; tie, bind; gentry","99,999704%"
,9361,9361,,糸 120.7,1,"0,000001%",,,13,綀,shū,shu,first,a kind of sackcloth,"99,999704%"
,9362,9362,,糸 120.9,1,"0,000001%",,,15,緱,gōu,gou,first,cord binding on hilt of sword,"99,999705%"
,9363,9363,,缶 121.6,1,"0,000001%",,,12,缾,píng,ping,second,"jar, bottle","99,999705%"
,9364,9364,,羊 123.13,1,"0,000001%",,,19,羷,liǎn,lian,third,,"99,999706%"
,9365,9365,,老 125.6,1,"0,000001%",,,10,耊,diè,die,fourth,variant of 耋,"99,999706%"
,9366,9366,,肉 130.16,1,"0,000001%",,,20,臚,lú,lu,second,arrange in order; display,"99,999707%"
,9367,9367,,舟 137.8,1,"0,000001%",,,14,艍,jū,ju,first,,"99,999707%"
,9368,9368,,艸 140.9,1,"0,000001%",,,12,葏,jīng,jing,first,,"99,999708%"
,9369,9369,,虫 142.13,1,"0,000001%",,,19,蠅,yíng,ying,second,flies,"99,999709%"
,9370,9370,,言 149.5,1,"0,000001%",,,12,詛,zǔ,zu,third,"curse; swear, pledge","99,999709%"
,9371,9371,,言 149.8,1,"0,000001%",,,15,誽,nì,ni,fourth,,"99,999710%"
,9372,9372,,言 149.8,1,"0,000001%",,,15,諂,chǎn,chan,third,"flatter, truckle, toady","99,999710%"
,9373,9373,,貝 154.6,1,"0,000001%",,,13,賂,lù,lu,fourth,bribe; give present,"99,999711%"
,9374,9374,,車 159.8,1,"0,000001%",,,15,輧,píng,ping,second,curtained carriage used by women,"99,999711%"
,9375,9375,,車 159.10,1,"0,000001%",,,17,輽,bèn,ben,fourth,vehicle,"99,999712%"
,9376,9376,,金 167.3,1,"0,000001%",,,11,釦,kòu,kou,fourth,"button; buckle, clasp; engrave","99,999712%"
,9377,9377,,金 167.4,1,"0,000001%",,,12,鈕,niǔ,niu,third,"button, knob; surname","99,999713%"
,9378,9378,,金 167.11,1,"0,000001%",,,19,鏍,luó,luo,second,,"99,999713%"
,9379,9379,,金 167.12,1,"0,000001%",,,21,鏽,xiù,xiu,fourth,"rust, corrode","99,999714%"
,9380,9380,,金 167.13,1,"0,000001%",,,21,鐲,zhuó,zhuo,second,"bracelet, armband; small bell","99,999714%"
,9381,9381,,風 182.5,1,"0,000001%",,,14,颱,tái,tai,second,taiphoon,"99,999715%"
,9382,9382,,食 184.16,1,"0,000001%",,,24,饝,mó,mo,second,to feed an infant by hand steamed bread,"99,999715%"
,9383,9383,,馬 187.8,1,"0,000001%",,,18,騇,shè,she,fourth,,"99,999716%"
,9384,9384,,骨 188.11,1,"0,000001%",,,20,髏,lóu,lou,second,skull; skeleton,"99,999716%"
,9385,9385,,肉 130.8,1,"0,000001%",,,12,腂,lěi,lei,third,,"99,999717%"
,9386,9386,,肉 130.15,1,"0,000001%",,,18,臗,kuān,kuan,first,,"99,999717%"
,9387,9387,,目 109.4,1,"0,000001%",,,9,眀,míng,ming,second,,"99,999718%"
,9388,9388,6970,石 112.5,1,"0,000001%",,,10,砫,zhù,zhu,fourth,ancestral tablet,"99,999718%"
,9389,9389,,示 113.5,1,"0,000001%",,,9,祙,mèi,mei,fourth,demon,"99,999719%"
,9390,9390,,示 113.7,1,"0,000001%",,,11,祳,shèn,shen,fourth,,"99,999719%"
,9391,9391,,米 119.6,1,"0,000001%",,,12,粧,zhuāng,zhuang,first,toilet; make-up; dress up; adorn,"99,999720%"
,9392,9392,,艸 140.12,1,"0,000001%",,,15,蕣,shùn,shun,fourth,hibiscus,"99,999720%"
,9393,9393,,角 148.2,1,"0,000001%",,,9,觓,qiú,qiu,second,,"99,999721%"
,9394,9394,,足 157.4,1,"0,000001%",,,11,趹,jué,jue,second,to gallop,"99,999721%"
,9395,9395,,邑 163.10,1,"0,000001%",,,12,鄍,míng,ming,second,a town in Shandong province,"99,999722%"
,9396,9396,,金 167.4,1,"0,000001%",,,12,鈡,zhōng,zhong,first,,"99,999722%"
,9397,9397,,羊 123.9,1,"0,000001%",,,15,羭,yú,yu,second,good,"99,999723%"
,9398,9398,,虫 142.8,1,"0,000001%",,,14,蝄,wǎng,wang,third,used in 蝄蜽,"99,999724%"
,9399,9399,,衣 145.4,1,"0,000001%",,,9,衸,jiè,jie,fourth,,"99,999724%"
,9400,9400,,言 149.10,1,"0,000001%",,,17,謡,yáo,yao,second,"sing; folksong, ballad; rumor","99,999725%"
,9401,9401,,門 169.4,1,"0,000001%",,,12,閏,rùn,run,fourth,"intercalary; extra, surplus","99,999725%"
,9402,9402,,皿 108.12,1,"0,000001%",,,17,盪,dàng,dang,fourth,to toss about; to swing; to rock,"99,999726%"
,9403,9403,,目 109.6,1,"0,000001%",,,11,眲,nè,ne,fourth,,"99,999726%"
,9404,9404,,目 109.7,1,"0,000001%",,,12,睋,é,e,second,,"99,999727%"
,9405,9405,,目 109.14,1,"0,000001%",,,19,矃,nǐng,ning,third,,"99,999727%"
,9406,9406,,目 109.16,1,"0,000001%",,,20,矒,méng,meng,second,,"99,999728%"
,9407,9407,,石 112.7,1,"0,000001%",,,11,硟,chàn,chan,fourth,(Cant.) to slip; to work and polish gems,"99,999728%"
,9408,9408,,石 112.9,1,"0,000001%",,,14,碩,shuò,shuo,fourth,"great, eminent; large, big","99,999729%"
,9409,9409,,石 112.10,1,"0,000001%",,,15,磄,táng,tang,second,,"99,999729%"
,9410,9410,,石 112.12,1,"0,000001%",,,17,礂,xi,xi,neutral,,"99,999730%"
,9411,9411,,石 112.13,1,"0,000001%",,,18,礊,kè,ke,fourth,,"99,999730%"
,9412,9412,,示 113.7,1,"0,000001%",,,11,祰,gào,gao,fourth,,"99,999731%"
,9413,9413,,示 113.8,1,"0,000001%",,,12,祹,táo,tao,second,,"99,999731%"
,9414,9414,,示 113.9,1,"0,000001%",,,13,禐,yuàn,yuan,fourth,,"99,999732%"
,9415,9415,,禾 115.6,1,"0,000001%",,,11,秳,huó,huo,second,,"99,999732%"
,9416,9416,,禾 115.6,1,"0,000001%",,,11,秼,zhū,zhu,first,,"99,999733%"
,9417,9417,,禾 115.7,1,"0,000001%",,,12,稄,xùn,xun,fourth,,"99,999733%"
,9418,9418,,禾 115.7,1,"0,000001%",,,12,稇,kǔn,kun,third,"to bind, as faggots of sheaves","99,999734%"
,9419,9419,,禾 115.7,1,"0,000001%",,,12,稈,gǎn,gan,third,stalk of grain; straw,"99,999734%"
,9420,9420,,禾 115.8,1,"0,000001%",,,13,稘,jī,ji,first,"a full year, an anniversary","99,999735%"
,9421,9421,7539,禾 115.8,1,"0,000001%",,,13,稙,zhī,zhi,first,grain ready for grinding,"99,999735%"
,9422,9422,,禾 115.13,1,"0,000001%",,,18,穢,huì,hui,fourth,"dirty, unclean; immoral, obscene","99,999736%"
,9423,9423,,立 117.17,1,"0,000001%",,,22,竸,jìng,jing,fourth,"contend, vie, compete","99,999736%"
,9424,9424,,竹 118.3,1,"0,000001%",,,9,竾,chí,chi,second,flute,"99,999737%"
,9425,9425,,竹 118.4,1,"0,000001%",,,10,笐,háng,hang,second,bamboos placed across wooden frames on which grain may be stored in damp climates,"99,999737%"
,9426,9426,,竹 118.5,1,"0,000001%",,,11,笜,zhú,zhu,second,,"99,999738%"
,9427,9427,,竹 118.6,1,"0,000001%",,,12,筂,chí,chi,second,,"99,999739%"
,9428,9428,,竹 118.8,1,"0,000001%",,,14,箒,zhǒu,zhou,third,broom,"99,999739%"
,9429,9429,,竹 118.8,1,"0,000001%",,,14,箛,gū,gu,first,bugle,"99,999740%"
,9430,9430,,竹 118.8,1,"0,000001%",,,14,箞,qiān,qian,first,,"99,999740%"
,9431,9431,,竹 118.8,1,"0,000001%",,,14,箤,zú,zu,second,,"99,999741%"
,9432,9432,,竹 118.9,1,"0,000001%",,,15,箷,yí,yi,second,,"99,999741%"
,9433,9433,,竹 118.9,1,"0,000001%",,,15,箹,yuē,yue,first,,"99,999742%"
,9434,9434,,竹 118.9,1,"0,000001%",,,15,箿,jí,ji,second,,"99,999742%"
,9435,9435,,竹 118.10,1,"0,000001%",,,16,篜,zhēng,zheng,first,,"99,999743%"
,9436,9436,,竹 118.12,1,"0,000001%",,,18,簞,dān,dan,first,small bamboo basket for holding,"99,999743%"
,9437,9437,,竹 118.12,1,"0,000001%",,,18,簤,dài,dai,fourth,,"99,999744%"
,9438,9438,,竹 118.12,1,"0,000001%",,,18,簨,sǔn,sun,third,a beam for hanging bells or drums,"99,999744%"
,9439,9439,,竹 118.13,1,"0,000001%",,,19,簹,dāng,dang,first,tall bamboo,"99,999745%"
,9440,9440,,竹 118.13,1,"0,000001%",,,19,簽,qiān,qian,first,"sign, endorse; slip of paper","99,999745%"
,9441,9441,,竹 118.19,1,"0,000001%",,,24,籬,lí,li,second,bamboo or wooden fence; hedge,"99,999746%"
,9442,9442,,米 119.5,1,"0,000001%",,,10,粔,jù,ju,fourth,cakes made from rice flour twisted into rings,"99,999746%"
,9443,9443,,米 119.8,1,"0,000001%",,,14,粸,qí,qi,second,,"99,999747%"
,9444,9444,,糸 120.3,1,"0,000001%",,,9,紇,hé,he,second,"inferior silk; tassel, fringe","99,999747%"
,9445,9445,,糸 120.4,1,"0,000001%",,,10,紝,rèn,ren,fourth,"weave, lay warp","99,999748%"
,9446,9446,,糸 120.5,1,"0,000001%",,,11,紺,gàn,gan,fourth,dark blue or reddish color,"99,999748%"
,9447,9447,,糸 120.5,1,"0,000001%",,,11,絆,bàn,ban,fourth,"loop, catch; fetter, shackle","99,999749%"
,9448,9448,,糸 120.6,1,"0,000001%",,,12,絳,jiàng,jiang,fourth,deep red; river in Shanxi provinc,"99,999749%"
,9449,9449,,糸 120.7,1,"0,000001%",,,13,綄,huán,huan,second,,"99,999750%"
,9450,9450,,糸 120.7,1,"0,000001%",,,13,綊,xié,xie,second,,"99,999750%"
,9451,9451,,糸 120.7,1,"0,000001%",,,13,綏,suī,sui,first,"soothe, appease, pacify; carriage harness","99,999751%"
,9452,9452,,糸 120.7,1,"0,000001%",,,13,綒,fū,fu,first,,"99,999751%"
,9453,9453,,糸 120.7,1,"0,000001%",,,13,綔,hù,hu,fourth,,"99,999752%"
,9454,9454,,糸 120.7,1,"0,000001%",,,13,綗,jiǒng,jiong,third,variant of 䌹,"99,999752%"
,9455,9455,,糸 120.8,1,"0,000001%",,,14,綴,zhuì,zhui,fourth,"patch together, link, connect","99,999753%"
,9456,9456,,糸 120.9,1,"0,000001%",,,15,緝,jī,ji,first,to sew in close stitches,"99,999753%"
,9457,9457,,糸 120.9,1,"0,000001%",,,15,緞,duàn,duan,fourth,satin,"99,999754%"
,9458,9458,,糸 120.9,1,"0,000001%",,,15,緦,sī,si,first,coarse cotton cloth used for mourning,"99,999755%"
,9459,9459,,糸 120.9,1,"0,000001%",,,15,緰,tóu,tou,second,net,"99,999755%"
,9460,9460,,糸 120.9,1,"0,000001%",,,15,緶,biàn,bian,fourth,"hem; plait, braid, queue","99,999756%"
,9461,9461,,糸 120.10,1,"0,000001%",,,16,縣,xiàn,xian,fourth,"county, district, subdivision","99,999756%"
,9462,9462,,糸 120.11,1,"0,000001%",,,17,縹,piǎo,piao,third,light blue silk; dim; misty,"99,999757%"
,9463,9463,,糸 120.12,1,"0,000001%",,,18,繜,zūn,zun,first,,"99,999757%"
,9464,9464,,糸 120.12,1,"0,000001%",,,18,繝,jiàn,jian,fourth,,"99,999758%"
,9465,9465,,糸 120.13,1,"0,000001%",,,19,繩,shéng,sheng,second,"rope, string, cord; measure, restrain","99,999758%"
,9466,9466,,糸 120.15,1,"0,000001%",,,21,纏,chán,chan,second,"wrap, wind around; tie, bind","99,999759%"
,9467,9467,,缶 121.10,1,"0,000001%",,,16,罃,yīng,ying,first,long necked jar or bottle,"99,999759%"
,9468,9468,,网 122.5,1,"0,000001%",,,10,罝,jū,ju,first,net for catching rabbits,"99,999760%"
,9469,9469,,网 122.9,1,"0,000001%",,,14,罰,fá,fa,second,"penalty, fine; punish, penalize","99,999760%"
,9470,9470,,羊 123.12,1,"0,000001%",,,18,羴,shān,shan,first,rank odour of sheep or goats,"99,999761%"
,9471,9471,,羽 124.8,1,"0,000001%",,,14,翢,dào,dao,fourth,,"99,999761%"
,9472,9472,,耳 128.8,1,"0,000001%",,,14,聡,cōng,cong,first,"intelligent, clever, bright","99,999762%"
,9473,9473,,耳 128.14,1,"0,000001%",,,20,聹,níng,ning,second,earwax,"99,999762%"
,9474,9474,,耳 128.14,1,"0,000001%",,,20,聻,nǐ,ni,third,death of a disembodied spirit; depraved,"99,999763%"
,9475,9475,,耳 128.16,1,"0,000001%",,,22,聾,lóng,long,second,deaf,"99,999763%"
,9476,9476,,肉 130.7,1,"0,000001%",,,11,脕,wàn,wan,fourth,,"99,999764%"
,9477,9477,7212,肉 130.7,1,"0,000001%",,,11,脟,liè,lie,fourth,,"99,999764%"
,9478,9478,,肉 130.7,1,"0,000001%",,,11,脳,nao,nao,neutral,brain,"99,999765%"
,9479,9479,,肉 130.8,1,"0,000001%",,,12,脽,shuí,shui,second,,"99,999765%"
,9480,9480,7400,肉 130.8,1,"0,000001%",,,12,脿,biāo,biao,first,variant of 膘,"99,999766%"
,9481,9481,,肉 130.13,1,"0,000001%",,,16,臈,là,la,fourth,year end sacrifice; dried meat,"99,999766%"
,9482,9482,,舟 137.9,1,"0,000001%",,,15,艑,biàn,bian,fourth,small boat,"99,999767%"
,9483,9483,,舟 137.10,1,"0,000001%",,,16,艙,cāng,cang,first,hold of ship; cabin,"99,999767%"
,9484,9484,,舟 137.13,1,"0,000001%",,,19,艢,qiáng,qiang,second,a mast; a yard-arm or boom,"99,999768%"
,9485,9485,,艸 140.4,1,"0,000001%",,,10,芻,chú,chu,second,"mow, cut grass; hay, fodder","99,999768%"
,9486,9486,,艸 140.6,1,"0,000001%",,,12,茻,mǎng,mang,third,rank grass; overgrown weeds,"99,999769%"
,9487,9487,,艸 140.6,1,"0,000001%",,,9,荊,jīng,jing,first,thorns; brambles; my wife; cane,"99,999770%"
,9488,9488,,艸 140.8,1,"0,000001%",,,12,菐,pú,pu,second,a thicket,"99,999770%"
,9489,9489,,艸 140.8,1,"0,000001%",,,11,菓,guǒ,guo,third,"fruits, nuts, berries","99,999771%"
,9490,9490,,艸 140.8,1,"0,000001%",,,11,菙,chuí,chui,second,,"99,999771%"
,9491,9491,,艸 140.8,1,"0,000001%",,,11,菚,zhàn,zhan,fourth,,"99,999772%"
,9492,9492,,艸 140.8,1,"0,000001%",,,11,菣,qìn,qin,fourth,Artemisia apiacea,"99,999772%"
,9493,9493,,艸 140.8,1,"0,000001%",,,10,菦,qín,qin,second,,"99,999773%"
,9494,9494,,艸 140.8,1,"0,000001%",,,11,菨,jiē,jie,first,,"99,999773%"
,9495,9495,,艸 140.9,1,"0,000001%",,,12,葔,hóu,hou,second,,"99,999774%"
,9496,9496,,艸 140.9,1,"0,000001%",,,12,葠,shēn,shen,first,ginseng,"99,999774%"
,9497,9497,,艸 140.9,1,"0,000001%",,,12,葮,duàn,duan,fourth,,"99,999775%"
,9498,9498,,艸 140.9,1,"0,000001%",,,12,葲,quán,quan,second,,"99,999775%"
,9499,9499,,艸 140.10,1,"0,000001%",,,13,蓙,zuo,zuo,neutral,"a mat, matting","99,999776%"
,9500,9500,,艸 140.11,1,"0,000001%",,,14,蔁,zhāng,zhang,first,,"99,999776%"
,9501,9501,,艸 140.12,1,"0,000001%",,,15,蕛,tí,ti,second,,"99,999777%"
,9502,9502,,艸 140.12,1,"0,000001%",,,15,蕜,fěi,fei,third,,"99,999777%"
,9503,9503,,艸 140.12,1,"0,000001%",,,15,蕦,xū,xu,first,,"99,999778%"
,9504,9504,,艸 140.12,1,"0,000001%",,,15,蕵,sūn,sun,first,,"99,999778%"
,9505,9505,,艸 140.13,1,"0,000001%",,,16,蕷,yù,yu,fourth,yam,"99,999779%"
,9506,9506,,艸 140.13,1,"0,000001%",,,14,薖,kē,ke,first,"empty, hungry-looking","99,999779%"
,9507,9507,7990,艸 140.15,1,"0,000001%",,,18,藨,biāo,biao,first,kind of raspberry,"99,999780%"
,9508,9508,,艸 140.16,1,"0,000001%",,,19,藮,qiáo,qiao,second,,"99,999780%"
,9509,9509,,艸 140.15,1,"0,000001%",,,18,藰,liú,liu,second,,"99,999781%"
,9510,9510,,艸 140.15,1,"0,000001%",,,18,藳,gǎo,gao,third,variant of 稿,"99,999781%"
,9511,9511,,艸 140.15,1,"0,000001%",,,18,藵,bao,bao,neutral,,"99,999782%"
,9512,9512,,艸 140.20,1,"0,000001%",,,23,虃,jiān,jian,first,,"99,999782%"
,9513,9513,,虍 141.5,1,"0,000001%",,,11,虘,cuó,cuo,second,,"99,999783%"
,9514,9514,,虍 141.6,1,"0,000001%",,,13,虜,lǔ,lu,third,"to capture, imprison, seize; a prison","99,999783%"
,9515,9515,,虍 141.6,1,"0,000001%",,,12,虝,hǔ,hu,third,,"99,999784%"
,9516,9516,,虫 142.6,1,"0,000001%",,,12,蛥,shé,she,second,,"99,999785%"
,9517,9517,,虫 142.7,1,"0,000001%",,,13,蛶,jiè,jie,fourth,,"99,999785%"
,9518,9518,,虫 142.8,1,"0,000001%",,,14,蜠,jùn,jun,fourth,,"99,999786%"
,9519,9519,,虫 142.9,1,"0,000001%",,,14,蝸,wō,wo,first,"a snail, Eulota callizoma","99,999786%"
,9520,9520,,虫 142.10,1,"0,000001%",,,16,螐,wū,wu,first,,"99,999787%"
,9521,9521,,虫 142.10,1,"0,000001%",,,15,螖,huá,hua,second,,"99,999787%"
,9522,9522,,虫 142.10,1,"0,000001%",,,16,螡,wén,wen,second,variant of 蚊,"99,999788%"
,9523,9523,,虫 142.10,1,"0,000001%",,,16,螢,yíng,ying,second,"glow-worm, luminous insect","99,999788%"
,9524,9524,,虫 142.12,1,"0,000001%",,,18,蟳,xún,xun,second,a kind of crab,"99,999789%"
,9525,9525,,虫 142.13,1,"0,000001%",,,19,蠌,zé,ze,second,,"99,999789%"
,9526,9526,,虫 142.13,1,"0,000001%",,,19,蠍,xiē,xie,first,scorpion,"99,999790%"
,9527,9527,,虫 142.14,1,"0,000001%",,,20,蠒,jiǎn,jian,third,variant of 茧,"99,999790%"
,9528,9528,,虫 142.14,1,"0,000001%",,,20,蠗,zhuó,zhuo,second,(ape); (shell),"99,999791%"
,9529,9529,,虫 142.15,1,"0,000001%",,,21,蠝,léi,lei,second,,"99,999791%"
,9530,9530,,虫 142.15,1,"0,000001%",,,21,蠟,là,la,fourth,"wax; candle; waxy, glazed","99,999792%"
,9531,9531,,衣 145.5,1,"0,000001%",,,10,袘,yí,yi,second,,"99,999792%"
,9532,9532,,衣 145.9,1,"0,000001%",,,15,褜,pao,pao,neutral,,"99,999793%"
,9533,9533,,衣 145.10,1,"0,000001%",,,14,褨,suǒ,suo,third,,"99,999793%"
,9534,9534,,襾 146.0,1,"0,000001%",,,6,襾,yà,ya,fourth,cover; KangXi radical 146,"99,999794%"
,9535,9535,,襾 146.19,1,"0,000001%",,,25,覊,jī,ji,first,"halter; restrain, hold, control","99,999794%"
,9536,9536,,見 147.5,1,"0,000001%",,,12,覚,jué,jue,second,to wake up from sleep; conscious,"99,999795%"
,9537,9537,,見 147.6,1,"0,000001%",,,13,覛,mì,mi,fourth,,"99,999795%"
,9538,9538,,見 147.7,1,"0,000001%",,,14,覟,zhì,zhi,fourth,,"99,999796%"
,9539,9539,,見 147.7,1,"0,000001%",,,14,覠,jūn,jun,first,,"99,999796%"
,9540,9540,,見 147.10,1,"0,000001%",,,17,覯,gòu,gou,fourth,meet or see unexpectedly,"99,999797%"
,9541,9541,,言 149.4,1,"0,000001%",,,11,訜,fēn,fen,first,,"99,999797%"
,9542,9542,,言 149.4,1,"0,000001%",,,11,訡,yín,yin,second,"to chant, to moan, to sigh","99,999798%"
,9543,9543,,言 149.4,1,"0,000001%",,,11,訮,xiān,xian,first,,"99,999798%"
,9544,9544,,言 149.5,1,"0,000001%",,,12,証,zhèng,zheng,fourth,"prove, confirm, verify; proof","99,999799%"
,9545,9545,,言 149.6,1,"0,000001%",,,13,詷,tóng,tong,second,,"99,999799%"
,9546,9546,,言 149.6,1,"0,000001%",,,13,詺,mìng,ming,fourth,,"99,999800%"
,9547,9547,,言 149.8,1,"0,000001%",,,15,諉,wěi,wei,third,"pass buck, lay blame on others","99,999801%"
,9548,9548,,言 149.8,1,"0,000001%",,,15,諒,liàng,liang,fourth,"excuse, forgive; guess, presume","99,999801%"
,9549,9549,,言 149.8,1,"0,000001%",,,15,諘,biǎo,biao,third,,"99,999802%"
,9550,9550,,言 149.9,1,"0,000001%",,,16,諦,dì,di,fourth,"careful, attentive","99,999802%"
,9551,9551,,言 149.9,1,"0,000001%",,,16,諺,yàn,yan,fourth,"proverb, maxim","99,999803%"
,9552,9552,,言 149.9,1,"0,000001%",,,16,謀,móu,mou,second,"plan, scheme; strategem","99,999803%"
,9553,9553,,言 149.10,1,"0,000001%",,,17,謠,yáo,yao,second,"sing; folksong, ballad; rumor","99,999804%"
,9554,9554,,言 149.11,1,"0,000001%",,,17,謩,mò,mo,fourth,variant of 谟,"99,999804%"
,9555,9555,,言 149.11,1,"0,000001%",,,17,謸,áo,ao,second,,"99,999805%"
,9556,9556,,言 149.11,1,"0,000001%",,,19,謽,jiàng,jiang,fourth,,"99,999805%"
,9557,9557,,言 149.16,1,"0,000001%",,,23,讍,è,e,fourth,honest speech,"99,999806%"
,9558,9558,,言 149.19,1,"0,000001%",,,25,讛,yì,yi,fourth,,"99,999806%"
,9559,9559,,貝 154.4,1,"0,000001%",,,11,貦,wàn,wan,fourth,,"99,999807%"
,9560,9560,,貝 154.5,1,"0,000001%",,,12,貸,dài,dai,fourth,lend; borrow; pardon,"99,999807%"
,9561,9561,,貝 154.5,1,"0,000001%",,,12,貽,yí,yi,second,"give to, hand down, bequeath","99,999808%"
,9562,9562,,貝 154.6,1,"0,000001%",,,13,賅,gāi,gai,first,prepared for; inclusive,"99,999808%"
,9563,9563,,貝 154.6,1,"0,000001%",,,13,賊,zéi,zei,second,"thief, traitor","99,999809%"
,9564,9564,,貝 154.9,1,"0,000001%",,,16,賳,zāi,zai,first,,"99,999809%"
,9565,9565,,貝 154.10,1,"0,000001%",,,17,賺,zhuàn,zhuan,fourth,"make money, earn; gain, profit","99,999810%"
,9566,9566,,貝 154.11,1,"0,000001%",,,18,贀,yì,yi,fourth,,"99,999810%"
,9567,9567,,貝 154.11,1,"0,000001%",,,18,贄,zhì,zhi,fourth,gift superior; gift given,"99,999811%"
,9568,9568,,貝 154.12,1,"0,000001%",,,19,贊,zàn,zan,fourth,"help, support, assist, aid","99,999811%"
,9569,9569,,貝 154.12,1,"0,000001%",,,19,贌,pu,pu,neutral,,"99,999812%"
,9570,9570,,走 156.12,1,"0,000001%",,,18,趪,huáng,huang,second,,"99,999812%"
,9571,9571,,足 157.4,1,"0,000001%",,,11,跁,bà,ba,fourth,"trample on, tread on; search for; (Cant.) to squat down","99,999813%"
,9572,9572,,足 157.5,1,"0,000001%",,,12,跈,niǎn,nian,third,,"99,999813%"
,9573,9573,,足 157.5,1,"0,000001%",,,12,跒,qiǎ,qia,third,,"99,999814%"
